"Population estimates per district and calendar year 2002-2021, standard DHIS Age groups",,,,,,,,,,
,"Source: StatsSA, January 2017",,,,,,,,,
,Male 25-29 years,87009,86989,86799,,,,,,
,Male 30-34 years,87344,92073,93271,,,,,,
,Male 35-39 years,69764,71638,76244,,,,,,
,Male 40-44 years,54162,57280,61022,,,,,,
,Male 45-49 years,39979,41917,44165,,,,,,
,Male 5 years,13877,13765,13763,,,,,,
,Male 50-54 years,31233,32165,33258,,,,,,
,Male 55-59 years,24945,25565,26223,,,,,,
,Male 60-64 years,19574,19900,20259,,,,,,
,Male 65-69 years,13818,14403,14906,,,,,,
,Male 70-74 years,7728,8161,8650,,,,,,
,Male 75-79 years,3612,3774,3915,,,,,,
,Male 80 years and older,2256,2201,2149,,,,,,
,Male under 1 year,13765,14546,15240,,,,,,
Sum of All Estimated ,,2094116,2130393,2167941,,,,,,
Total Mpumalanga,,6248076,6310490,6372719,,,,,,
nc Frances Baard District Municipality,Female 00-04 years,15417,15142,14887,,,,,,
,Female 02-04 years,9369,9151,8969,,,,,,
,Female 05-09 years,16272,15948,15631,,,,,,
,Female 06-09 years,13074,12829,12581,,,,,,
,Female 1 year,3043,3000,2957,,,,,,
,Female 10-11 years,6635,6589,6499,,,,,,
,Female 10-14 years,16416,16359,16209,,,,,,
,Female 12 years,3312,3308,3275,,,,,,
,Female 13 years,3267,3266,3245,,,,,,
,Female 14 years,3202,3197,3190,,,,,,
,Female 15 years,3137,3129,3136,,,,,,
,Female 15-19 years,15136,15040,15088,,,,,,
,Female 16 years,3068,3058,3081,,,,,,
,Female 17 years,3010,2995,3021,,,,,,
,Female 18-19 years,5920,5857,5850,,,,,,
,Female 20-24 years,14437,14100,13717,,,,,,
,Female 25-29 years,14426,14066,13690,,,,,,
,Female 30-34 years,14129,14351,14169,,,,,,
,Female 35-39 years,12607,12434,12513,,,,,,
,Female 40-44 years,11666,11688,11795,,,,,,
,Female 45-49 years,10810,10741,10691,,,,,,
,Female 5 years,3199,3118,3050,,,,,,
,Female 50-54 years,9843,9927,9949,,,,,,
,Female 55-59 years,8599,8585,8611,,,,,,
,Female 60-64 years,7947,7934,7897,,,,,,
,Female 65-69 years,6669,6805,6903,,,,,,
,Female 70-74 years,5210,5272,5366,,,,,,
,Female 75-79 years,4074,4219,4269,,,,,,
,Female 80 years and older,4857,5150,5449,,,,,,
,Female under 1 year,3005,2990,2961,,,,,,
,Male 00-04 years,16427,16110,15806,,,,,,
,Male 02-04 years,9957,9736,9534,,,,,,
,Male 05-09 years,17740,17400,17051,,,,,,
,Male 06-09 years,14312,14051,13775,,,,,,
,Male 1 year,3242,3186,3131,,,,,,
,Male 10-11 years,7469,7395,7286,,,,,,
,Male 10-14 years,18555,18498,18349,,,,,,
,Male 12 years,3768,3750,3710,,,,,,
,Male 13 years,3710,3714,3699,,,,,,
,Male 14 years,3609,3639,3655,,,,,,
,Male 15 years,3512,3567,3613,,,,,,
,Male 15-19 years,16737,17070,17407,,,,,,
,Male 16 years,3414,3495,3573,,,,,,
,Male 17 years,3327,3417,3509,,,,,,
,Male 18-19 years,6485,6591,6713,,,,,,
,Male 20-24 years,15767,15547,15397,,,,,,
,Male 25-29 years,16934,16730,16454,,,,,,
,Male 30-34 years,16848,17478,17444,,,,,,
,Male 35-39 years,14096,14168,14761,,,,,,
,Male 40-44 years,12078,12348,12751,,,,,,
,Male 45-49 years,10581,10638,10750,,,,,,
,Male 5 years,3428,3349,3276,,,,,,
,Male 50-54 years,9311,9461,9563,,,,,,
,Male 55-59 years,7848,7876,7950,,,,,,
,Male 60-64 years,6734,6806,6846,,,,,,
,Male 65-69 years,5148,5252,5352,,,,,,
,Male 70-74 years,3631,3716,3802,,,,,,
,Male 75-79 years,2356,2458,2538,,,,,,
,Male 80 years and older,2270,2446,2627,,,,,,
,Male under 1 year,3228,3188,3141,,,,,,
Sum of All Estimated ,,514278,513328,512112,,,,,,
nc John Taolo Gaetsewe District Municipality,Female 00-04 years,12092,11996,11913,,,,,,
,Female 02-04 years,7317,7206,7115,,,,,,
,Female 05-09 years,12997,12805,12611,,,,,,
,Female 06-09 years,10484,10340,10188,,,,,,
,Female 1 year,2390,2384,2378,,,,,,
,Female 10-11 years,5477,5466,5426,,,,,,
,Female 10-14 years,13642,13699,13684,,,,,,
,Female 12 years,2767,2780,2774,,,,,,
,Female 13 years,2731,2755,2762,,,,,,
,Female 14 years,2666,2697,2721,,,,,,
,Female 15 years,2603,2643,2682,,,,,,
,Female 15-19 years,12489,12682,12917,,,,,,
,Female 16 years,2538,2587,2643,,,,,,
,Female 17 years,2482,2532,2594,,,,,,
,Female 18-19 years,4866,4920,4999,,,,,,
,Female 20-24 years,11875,11734,11624,,,,,,
,Female 25-29 years,12282,12175,12028,,,,,,
,Female 30-34 years,11194,11784,12012,,,,,,
,Female 35-39 years,8533,8741,9162,,,,,,
,Female 40-44 years,6567,6892,7265,,,,,,
,Female 45-49 years,5026,5159,5340,,,,,,
,Female 5 years,2513,2465,2422,,,,,,
,Female 50-54 years,4338,4377,4417,,,,,,
,Female 55-59 years,3822,3833,3853,,,,,,
,Female 60-64 years,3281,3339,3377,,,,,,
,Female 65-69 years,2467,2528,2591,,,,,,
,Female 70-74 years,1823,1844,1874,,,,,,
,Female 75-79 years,1345,1368,1372,,,,,,
,Female 80 years and older,1121,1148,1176,,,,,,
,Female under 1 year,2385,2406,2419,,,,,,
,Male 00-04 years,12340,12215,12104,,,,,,
,Male 02-04 years,7470,7344,7237,,,,,,
,Male 05-09 years,13071,12895,12706,,,,,,
,Male 06-09 years,10518,10392,10249,,,,,,
,Male 1 year,2441,2428,2416,,,,,,
,Male 10-11 years,5405,5417,5394,,,,,,
,Male 10-14 years,13359,13471,13503,,,,,,
,Male 12 years,2710,2736,2740,,,,,,
,Male 13 years,2660,2695,2713,,,,,,
,Male 14 years,2583,2623,2656,,,,,,
,Male 15 years,2510,2555,2603,,,,,,
,Male 15-19 years,12002,12186,12438,,,,,,
,Male 16 years,2435,2487,2552,,,,,,
,Male 17 years,2376,2426,2493,,,,,,
,Male 18-19 years,4680,4718,4790,,,,,,
,Male 20-24 years,11696,11463,11253,,,,,,
,Male 25-29 years,12696,12603,12431,,,,,,
,Male 30-34 years,12027,12780,12991,,,,,,
,Male 35-39 years,9019,9252,9877,,,,,,
,Male 40-44 years,6701,7143,7637,,,,,,
,Male 45-49 years,4754,4913,5148,,,,,,
,Male 5 years,2552,2503,2457,,,,,,
,Male 50-54 years,3838,3938,4029,,,,,,
,Male 55-59 years,3190,3148,3147,,,,,,
,Male 60-64 years,2639,2697,2715,,,,,,
,Male 65-69 years,1678,1715,1762,,,,,,
,Male 70-74 years,1063,1061,1067,,,,,,
,Male 75-79 years,603,614,609,,,,,,
,Male 80 years and older,250,236,223,,,,,,
,Male under 1 year,2429,2443,2451,,,,,,
Sum of All Estimated ,,347808,350382,352730,,,,,,
nc Namakwa District Municipality,Female 00-04 years,4490,4503,4526,,,,,,
,Female 02-04 years,2684,2657,2643,,,,,,
,Female 05-09 years,4660,4571,4493,,,,,,
,Female 06-09 years,3753,3683,3620,,,,,,
,Female 1 year,897,909,921,,,,,,
,Female 10-11 years,1961,1948,1927,,,,,,
,Female 10-14 years,4915,4900,4864,,,,,,
,Female 12 years,995,995,989,,,,,,
,Female 13 years,988,988,983,,,,,,
,Female 14 years,972,969,966,,,,,,
,Female 15 years,956,951,950,,,,,,
,Female 15-19 years,4662,4614,4604,,,,,,
,Female 16 years,940,933,934,,,,,,
,Female 17 years,927,918,918,,,,,,
,Female 18-19 years,1838,1813,1801,,,,,,
,Female 20-24 years,4556,4463,4357,,,,,,
,Female 25-29 years,4626,4542,4438,,,,,,
,Female 30-34 years,4403,4574,4611,,,,,,
,Female 35-39 years,3711,3717,3811,,,,,,
,Female 40-44 years,3431,3425,3457,,,,,,
,Female 45-49 years,3513,3422,3351,,,,,,
,Female 5 years,907,888,873,,,,,,
,Female 50-54 years,3412,3470,3479,,,,,,
,Female 55-59 years,2826,2868,2928,,,,,,
,Female 60-64 years,2553,2541,2539,,,,,,
,Female 65-69 years,2116,2174,2210,,,,,,
,Female 70-74 years,1522,1544,1587,,,,,,
,Female 75-79 years,1110,1152,1156,,,,,,
,Female 80 years and older,548,573,598,,,,,,
,Female under 1 year,908,937,962,,,,,,
,Male 00-04 years,4491,4525,4577,,,,,,
,Male 02-04 years,2712,2682,2677,,,,,,
,Male 05-09 years,4733,4620,4532,,,,,,
,Male 06-09 years,3810,3721,3648,,,,,,
,Male 1 year,891,911,931,,,,,,
,Male 10-11 years,1977,1963,1934,,,,,,
,Male 10-14 years,4972,4946,4886,,,,,,
,Male 12 years,1002,1003,992,,,,,,
,Male 13 years,1000,998,988,,,,,,
,Male 14 years,993,983,972,,,,,,
,Male 15 years,987,969,958,,,,,,
,Male 15-19 years,4909,4783,4718,,,,,,
,Male 16 years,979,953,942,,,,,,
,Male 17 years,975,945,934,,,,,,
,Male 18-19 years,1969,1916,1884,,,,,,
,Male 20-24 years,5028,4943,4822,,,,,,
,Male 25-29 years,4967,4871,4766,,,,,,
,Male 30-34 years,4591,4840,4870,,,,,,
,Male 35-39 years,3627,3599,3742,,,,,,
,Male 40-44 years,3450,3417,3419,,,,,,
,Male 45-49 years,3436,3358,3289,,,,,,
,Male 5 years,923,899,884,,,,,,
,Male 50-54 years,3266,3294,3290,,,,,,
,Male 55-59 years,2699,2743,2791,,,,,,
,Male 60-64 years,2328,2296,2285,,,,,,
,Male 65-69 years,1881,1931,1954,,,,,,
,Male 70-74 years,1180,1210,1257,,,,,,
,Male 75-79 years,697,719,719,,,,,,
,Male 80 years and older,158,164,170,,,,,,
,Male under 1 year,889,933,969,,,,,,
Sum of All Estimated ,,151300,150777,150296,,,,,,
nc Pixley ka Seme District Municipality,Female 00-04 years,8988,9090,9210,,,,,,
,Female 02-04 years,5346,5355,5389,,,,,,
,Female 05-09 years,9268,9175,9105,,,,,,
,Female 06-09 years,7468,7391,7327,,,,,,
,Female 1 year,1803,1838,1873,,,,,,
,Female 10-11 years,3943,3922,3885,,,,,,
,Female 10-14 years,9987,9964,9899,,,,,,
,Female 12 years,2018,2015,1999,,,,,,
,Female 13 years,2020,2019,2010,,,,,,
,Female 14 years,2006,2007,2006,,,,,,
,Female 15 years,1995,1998,2004,,,,,,
,Female 15-19 years,9898,9919,9979,,,,,,
,Female 16 years,1982,1989,2004,,,,,,
,Female 17 years,1973,1980,1999,,,,,,
,Female 18-19 years,3949,3952,3972,,,,,,
,Female 20-24 years,9952,9891,9816,,,,,,
,Female 25-29 years,10262,10195,10116,,,,,,
,Female 30-34 years,9563,10020,10184,,,,,,
,Female 35-39 years,7348,7635,8061,,,,,,
,Female 40-44 years,5718,5922,6228,,,,,,
,Female 45-49 years,5175,5140,5157,,,,,,
,Female 5 years,1799,1784,1777,,,,,,
,Female 50-54 years,4774,4868,4911,,,,,,
,Female 55-59 years,3861,3919,3998,,,,,,
,Female 60-64 years,3430,3409,3399,,,,,,
,Female 65-69 years,2950,2989,3010,,,,,,
,Female 70-74 years,2269,2297,2333,,,,,,
,Female 75-79 years,1660,1705,1726,,,,,,
,Female 80 years and older,1851,1938,2026,,,,,,
,Female under 1 year,1838,1896,1948,,,,,,
,Male 00-04 years,9042,9164,9312,,,,,,
,Male 02-04 years,5388,5398,5443,,,,,,
,Male 05-09 years,9256,9153,9083,,,,,,
,Male 06-09 years,7448,7362,7297,,,,,,
,Male 1 year,1813,1855,1897,,,,,,
,Male 10-11 years,3888,3869,3830,,,,,,
,Male 10-14 years,9815,9792,9717,,,,,,
,Male 12 years,1981,1979,1962,,,,,,
,Male 13 years,1980,1979,1967,,,,,,
,Male 14 years,1966,1964,1958,,,,,,
,Male 15 years,1955,1951,1952,,,,,,
,Male 15-19 years,9725,9700,9729,,,,,,
,Male 16 years,1943,1939,1946,,,,,,
,Male 17 years,1937,1931,1942,,,,,,
,Male 18-19 years,3890,3879,3888,,,,,,
,Male 20-24 years,9913,9878,9804,,,,,,
,Male 25-29 years,10364,10271,10172,,,,,,
,Male 30-34 years,10072,10594,10688,,,,,,
,Male 35-39 years,7666,7895,8404,,,,,,
,Male 40-44 years,6033,6218,6517,,,,,,
,Male 45-49 years,5327,5335,5377,,,,,,
,Male 5 years,1809,1791,1786,,,,,,
,Male 50-54 years,4661,4764,4831,,,,,,
,Male 55-59 years,3644,3714,3798,,,,,,
,Male 60-64 years,3045,3018,3015,,,,,,
,Male 65-69 years,2437,2474,2485,,,,,,
,Male 70-74 years,1603,1633,1671,,,,,,
,Male 75-79 years,1029,1051,1054,,,,,,
,Male 80 years and older,840,881,924,,,,,,
,Male under 1 year,1841,1911,1972,,,,,,
Sum of All Estimated ,,287405,289565,291772,,,,,,
nc Zwelentlanga Fatman Mgcawu District Municipality,Female 00-04 years,10179,10300,10459,,,,,,
,Female 02-04 years,6133,6112,6142,,,,,,
,Female 05-09 years,10606,10448,10337,,,,,,
,Female 06-09 years,8529,8405,8309,,,,,,
,Female 1 year,2024,2073,2123,,,,,,
,Female 10-11 years,4410,4406,4368,,,,,,
,Female 10-14 years,11121,11142,11073,,,,,,
,Female 12 years,2237,2251,2239,,,,,,
,Female 13 years,2240,2251,2241,,,,,,
,Female 14 years,2234,2234,2225,,,,,,
,Female 15 years,2230,2221,2215,,,,,,
,Female 15-19 years,11244,11162,11139,,,,,,
,Female 16 years,2223,2206,2202,,,,,,
,Female 17 years,2230,2208,2205,,,,,,
,Female 18-19 years,4561,4527,4517,,,,,,
,Female 20-24 years,12022,12021,11973,,,,,,
,Female 25-29 years,12420,12438,12451,,,,,,
,Female 30-34 years,11849,12243,12351,,,,,,
,Female 35-39 years,10041,10216,10568,,,,,,
,Female 40-44 years,8315,8575,8929,,,,,,
,Female 45-49 years,7080,7190,7334,,,,,,
,Female 5 years,2077,2043,2028,,,,,,
,Female 50-54 years,6083,6236,6361,,,,,,
,Female 55-59 years,5009,5083,5187,,,,,,
,Female 60-64 years,4308,4375,4426,,,,,,
,Female 65-69 years,3480,3548,3615,,,,,,
,Female 70-74 years,2731,2793,2851,,,,,,
,Female 75-79 years,1948,2036,2112,,,,,,
,Female 80 years and older,2195,2343,2495,,,,,,
,Female under 1 year,2022,2115,2194,,,,,,
,Male 00-04 years,10195,10320,10489,,,,,,
,Male 02-04 years,6166,6143,6178,,,,,,
,Male 05-09 years,10507,10362,10270,,,,,,
,Male 06-09 years,8427,8316,8237,,,,,,
,Male 1 year,2024,2074,2126,,,,,,
,Male 10-11 years,4291,4301,4273,,,,,,
,Male 10-14 years,10854,10877,10804,,,,,,
,Male 12 years,2171,2191,2183,,,,,,
,Male 13 years,2187,2195,2181,,,,,,
,Male 14 years,2206,2190,2167,,,,,,
,Male 15 years,2227,2190,2159,,,,,,
,Male 15-19 years,11564,11300,11115,,,,,,
,Male 16 years,2246,2187,2148,,,,,,
,Male 17 years,2287,2217,2174,,,,,,
,Male 18-19 years,4804,4706,4633,,,,,,
,Male 20-24 years,13400,13428,13353,,,,,,
,Male 25-29 years,14479,14475,14488,,,,,,
,Male 30-34 years,13970,14724,14914,,,,,,
,Male 35-39 years,10948,11130,11754,,,,,,
,Male 40-44 years,8928,9239,9648,,,,,,
,Male 45-49 years,7422,7545,7718,,,,,,
,Male 5 years,2080,2046,2033,,,,,,
,Male 50-54 years,6237,6412,6550,,,,,,
,Male 55-59 years,4926,5024,5148,,,,,,
,Male 60-64 years,4026,4098,4164,,,,,,
,Male 65-69 years,2982,3078,3164,,,,,,
,Male 70-74 years,2020,2075,2142,,,,,,
,Male 75-79 years,1428,1455,1470,,,,,,
,Male 80 years and older,1349,1468,1590,,,,,,
,Male under 1 year,2005,2102,2184,,,,,,
Sum of All Estimated ,,352137,355069,358126,,,,,,
Total Northern Cape,,1652928,1659121,1665036,,,,,,
nw Bojanala Platinum District Municipality,Female 00-04 years,82760,83876,85416,,,,,,
,Female 02-04 years,50692,50267,50314,,,,,,
,Female 05-09 years,84691,84008,83520,,,,,,
,Female 06-09 years,67528,67201,66916,,,,,,
,Female 1 year,16282,16769,17297,,,,,,
,Female 10-11 years,32167,33268,33921,,,,,,
,Female 10-14 years,76423,79904,82262,,,,,,
,Female 12 years,15462,16319,16865,,,,,,
,Female 13 years,14789,15623,16212,,,,,,
,Female 14 years,14006,14694,15265,,,,,,
,Female 15 years,13255,13819,14384,,,,,,
,Female 15-19 years,61611,63262,65592,,,,,,
,Female 16 years,12491,12928,13495,,,,,,
,Female 17 years,11980,12293,12814,,,,,,
,Female 18-19 years,23884,24221,24899,,,,,,
,Female 20-24 years,63509,63004,62610,,,,,,
,Female 25-29 years,72822,72450,71981,,,,,,
,Female 30-34 years,72132,75246,76281,,,,,,
,Female 35-39 years,60978,61895,64236,,,,,,
,Female 40-44 years,53029,54458,56424,,,,,,
,Female 45-49 years,44947,46254,47581,,,,,,
,Female 5 years,17163,16807,16604,,,,,,
,Female 50-54 years,37009,38221,39398,,,,,,
,Female 55-59 years,30009,30760,31665,,,,,,
,Female 60-64 years,24808,25506,26152,,,,,,
,Female 65-69 years,18426,19222,19990,,,,,,
,Female 70-74 years,13248,13488,13899,,,,,,
,Female 75-79 years,10545,10728,10677,,,,,,
,Female 80 years and older,12244,12647,13064,,,,,,
,Female under 1 year,15785,16840,17804,,,,,,
,Male 00-04 years,84288,85356,86860,,,,,,
,Male 02-04 years,51766,51334,51389,,,,,,
,Male 05-09 years,86569,85966,85590,,,,,,
,Male 06-09 years,69016,68759,68568,,,,,,
,Male 1 year,16551,17020,17533,,,,,,
,Male 10-11 years,32861,34003,34697,,,,,,
,Male 10-14 years,78334,81822,84178,,,,,,
,Male 12 years,15823,16694,17250,,,,,,
,Male 13 years,15187,16013,16589,,,,,,
,Male 14 years,14464,15112,15642,,,,,,
,Male 15 years,13785,14279,14775,,,,,,
,Male 15-19 years,65516,66733,68596,,,,,,
,Male 16 years,13104,13437,13902,,,,,,
,Male 17 years,12715,12911,13316,,,,,,
,Male 18-19 years,25912,26105,26603,,,,,,
,Male 20-24 years,72705,72358,71886,,,,,,
,Male 25-29 years,88775,88240,87702,,,,,,
,Male 30-34 years,91975,97105,98292,,,,,,
,Male 35-39 years,77017,77250,80998,,,,,,
,Male 40-44 years,68130,70319,72940,,,,,,
,Male 45-49 years,55655,57331,59194,,,,,,
,Male 5 years,17553,17207,17022,,,,,,
,Male 50-54 years,46977,47809,48783,,,,,,
,Male 55-59 years,39863,40529,41233,,,,,,
,Male 60-64 years,30634,31953,33063,,,,,,
,Male 65-69 years,19215,20302,21471,,,,,,
,Male 70-74 years,11046,11474,12064,,,,,,
,Male 75-79 years,6316,6493,6535,,,,,,
,Male 80 years and older,3209,3170,3141,,,,,,
,Male under 1 year,15971,17002,17938,,,,,,
Sum of All Estimated ,,2365607,2410064,2455288,,,,,,
nw Dr Kenneth Kaunda District Municipality,Female 00-04 years,37803,37583,37325,,,,,,
,Female 02-04 years,22516,22523,22501,,,,,,
,Female 05-09 years,37262,37594,37834,,,,,,
,Female 06-09 years,29801,30081,30283,,,,,,
,Female 1 year,7602,7519,7432,,,,,,
,Female 10-11 years,14882,15005,15082,,,,,,
,Female 10-14 years,36687,37082,37363,,,,,,
,Female 12 years,7400,7458,7493,,,,,,
,Female 13 years,7283,7369,7433,,,,,,
,Female 14 years,7122,7250,7356,,,,,,
,Female 15 years,6970,7135,7278,,,,,,
,Female 15-19 years,33588,34567,35482,,,,,,
,Female 16 years,6820,7022,7201,,,,,,
,Female 17 years,6689,6909,7111,,,,,,
,Female 18-19 years,13109,13501,13891,,,,,,
,Female 20-24 years,32067,32500,33115,,,,,,
,Female 25-29 years,33691,33209,32839,,,,,,
,Female 30-34 years,33342,34459,34588,,,,,,
,Female 35-39 years,28663,29012,29952,,,,,,
,Female 40-44 years,24506,25147,26021,,,,,,
,Female 45-49 years,21152,21438,21813,,,,,,
,Female 5 years,7461,7513,7551,,,,,,
,Female 50-54 years,18463,18844,19163,,,,,,
,Female 55-59 years,15092,15390,15734,,,,,,
,Female 60-64 years,12357,12601,12829,,,,,,
,Female 65-69 years,9285,9592,9879,,,,,,
,Female 70-74 years,6501,6641,6832,,,,,,
,Female 75-79 years,4427,4571,4632,,,,,,
,Female 80 years and older,2816,2897,2982,,,,,,
,Female under 1 year,7686,7540,7392,,,,,,
,Male 00-04 years,38165,38065,37946,,,,,,
,Male 02-04 years,22706,22773,22828,,,,,,
,Male 05-09 years,37522,37883,38183,,,,,,
,Male 06-09 years,30007,30303,30546,,,,,,
,Male 1 year,7681,7627,7570,,,,,,
,Male 10-11 years,14988,15105,15180,,,,,,
,Male 10-14 years,36921,37303,37576,,,,,,
,Male 12 years,7453,7506,7536,,,,,,
,Male 13 years,7327,7411,7471,,,,,,
,Male 14 years,7153,7282,7389,,,,,,
,Male 15 years,6990,7160,7308,,,,,,
,Male 15-19 years,33648,34657,35606,,,,,,
,Male 16 years,6830,7041,7231,,,,,,
,Male 17 years,6693,6924,7138,,,,,,
,Male 18-19 years,13134,13532,13929,,,,,,
,Male 20-24 years,32339,32737,33293,,,,,,
,Male 25-29 years,34427,34121,33904,,,,,,
,Male 30-34 years,33763,35319,35449,,,,,,
,Male 35-39 years,27527,27695,28983,,,,,,
,Male 40-44 years,23778,24287,25048,,,,,,
,Male 45-49 years,20869,20881,21022,,,,,,
,Male 5 years,7516,7580,7637,,,,,,
,Male 50-54 years,18988,19020,18998,,,,,,
,Male 55-59 years,16249,16348,16451,,,,,,
,Male 60-64 years,12564,12973,13289,,,,,,
,Male 65-69 years,7996,8283,8618,,,,,,
,Male 70-74 years,4521,4662,4819,,,,,,
,Male 75-79 years,1894,1964,2019,,,,,,
,Male 80 years and older,836,844,855,,,,,,
,Male under 1 year,7777,7665,7547,,,,,,
Sum of All Estimated ,,1061305,1074903,1087756,,,,,,
nw Dr Ruth Segomotsi Mompati District Municipality,Female 00-04 years,28483,27659,26813,,,,,,
,Female 02-04 years,17460,16977,16485,,,,,,
,Female 05-09 years,30319,30041,29639,,,,,,
,Female 06-09 years,24321,24163,23894,,,,,,
,Female 1 year,5583,5408,5230,,,,,,
,Female 10-11 years,12073,12203,12238,,,,,,
,Female 10-14 years,29231,29751,30073,,,,,,
,Female 12 years,5922,6033,6092,,,,,,
,Female 13 years,5737,5870,5965,,,,,,
,Female 14 years,5499,5645,5777,,,,,,
,Female 15 years,5262,5421,5587,,,,,,C2574
,Female 15-19 years,24332,24986,25826,,,,,,
,Female 16 years,5017,5191,5395,,,,,,
,Female 17 years,4809,4973,5182,,,,,,
,Female 18-19 years,9244,9402,9663,,,,,,
,Female 20-24 years,21765,21221,20873,,,,,,
,Female 25-29 years,21617,21327,20853,,,,,,
,Female 30-34 years,18959,19755,19950,,,,,,
,Female 35-39 years,14685,14934,15505,,,,,,
,Female 40-44 years,11619,11998,12477,,,,,,
,Female 45-49 years,9366,9497,9672,,,,,,
,Female 5 years,5998,5877,5745,,,,,,
,Female 50-54 years,8323,8320,8325,,,,,,
,Female 55-59 years,7407,7445,7468,,,,,,
,Female 60-64 years,6627,6586,6561,,,,,,
,Female 65-69 years,5789,5814,5815,,,,,,
,Female 70-74 years,4864,4801,4773,,,,,,
,Female 75-79 years,4014,4110,4088,,,,,,
,Female 80 years and older,3498,3614,3733,,,,,,
,Female under 1 year,5439,5274,5099,,,,,,
,Male 00-04 years,28503,27761,27030,,,,,,
,Male 02-04 years,17543,17051,16583,,,,,,
,Male 05-09 years,30382,30080,29670,,,,,,
,Male 06-09 years,24348,24181,23908,,,,,,
,Male 1 year,5572,5427,5282,,,,,,
,Male 10-11 years,11975,12159,12220,,,,,,
,Male 10-14 years,28902,29548,29946,,,,,,
,Male 12 years,5846,5995,6075,,,,,,
,Male 13 years,5658,5817,5931,,,,,,
,Male 14 years,5423,5577,5720,,,,,,
,Male 15 years,5189,5337,5508,,,,,,
,Male 15-19 years,24078,24568,25373,,,,,,
,Male 16 years,4942,5087,5291,,,,,,
,Male 17 years,4744,4866,5070,,,,,,
,Male 18-19 years,9203,9278,9505,,,,,,
,Male 20-24 years,22023,21360,20855,,,,,,
,Male 25-29 years,21146,20975,20569,,,,,,
,Male 30-34 years,17600,18592,18784,,,,,,
,Male 35-39 years,12712,12884,13602,,,,,,
,Male 40-44 years,9961,10297,10710,,,,,,
,Male 45-49 years,8072,8014,8060,,,,,,
,Male 5 years,6034,5899,5763,,,,,,
,Male 50-54 years,7220,7223,7176,,,,,,
,Male 55-59 years,6000,5920,5876,,,,,,
,Male 60-64 years,4902,4887,4850,,,,,,
,Male 65-69 years,3453,3390,3337,,,,,,
,Male 70-74 years,2423,2296,2181,,,,,,
,Male 75-79 years,1673,1621,1511,,,,,,
,Male 80 years and older,673,637,600,,,,,,
,Male under 1 year,5389,5284,5165,,,,,,
Sum of All Estimated ,,704851,706307,706947,,,,,,
nw Ngaka Modiri Molema District Municipality,Female 00-04 years,47077,47048,47159,,,,,,
,Female 02-04 years,28743,28305,28058,,,,,,
,Female 05-09 years,50154,49436,48776,,,,,,
,Female 06-09 years,40294,39804,39310,,,,,,
,Female 1 year,9256,9351,9454,,,,,,
,Female 10-11 years,20369,20617,20647,,,,,,
,Female 10-14 years,50041,51005,51444,,,,,,
,Female 12 years,10128,10374,10474,,,,,,
,Female 13 years,9918,10171,10312,,,,,,
,Female 14 years,9626,9843,10012,,,,,,
,Female 15 years,9344,9532,9733,,,,,,
,Female 15-19 years,44895,45450,46405,,,,,,
,Female 16 years,9046,9208,9445,,,,,,
,Female 17 years,8843,8966,9204,,,,,,
,Female 18-19 years,17662,17744,18024,,,,,,
,Female 20-24 years,45221,44622,44131,,,,,,
,Female 25-29 years,47188,46921,46446,,,,,,
,Female 30-34 years,43695,45493,46059,,,,,,
,Female 35-39 years,34961,35865,37448,,,,,,
,Female 40-44 years,27467,28518,29895,,,,,,
,Female 45-49 years,22215,22722,23343,,,,,,
,Female 5 years,9860,9632,9466,,,,,,
,Female 50-54 years,18693,19113,19484,,,,,,
,Female 55-59 years,15596,15777,16033,,,,,,
,Female 60-64 years,13520,13693,13835,,,,,,
,Female 65-69 years,10613,10894,11143,,,,,,
,Female 70-74 years,8064,8084,8196,,,,,,
,Female 75-79 years,6415,6550,6505,,,,,,
,Female 80 years and older,6109,6253,6403,,,,,,
,Female under 1 year,9078,9391,9647,,,,,,
,Male 00-04 years,47964,47926,48022,,,,,,
,Male 02-04 years,29217,28822,28604,,,,,,
,Male 05-09 years,50282,49727,49208,,,,,,
,Male 06-09 years,40326,39968,39589,,,,,,
,Male 1 year,9458,9538,9627,,,,,,
,Male 10-11 years,20192,20482,20557,,,,,,
,Male 10-14 years,49537,50535,51034,,,,,,
,Male 12 years,10009,10265,10379,,,,,,
,Male 13 years,9804,10055,10201,,,,,,
,Male 14 years,9532,9733,9897,,,,,,
,Male 15 years,9271,9430,9614,,,,,,
,Male 15-19 years,44860,45221,46036,,,,,,
,Male 16 years,8998,9115,9324,,,,,,
,Male 17 years,8828,8900,9103,,,,,,
,Male 18-19 years,17763,17775,17994,,,,,,
,Male 20-24 years,46319,45754,45204,,,,,,
,Male 25-29 years,49190,48947,48497,,,,,,
,Male 30-34 years,46146,48716,49305,,,,,,
,Male 35-39 years,35501,36251,38470,,,,,,
,Male 40-44 years,27224,28724,30458,,,,,,
,Male 45-49 years,20688,21000,21630,,,,,,
,Male 5 years,9957,9759,9619,,,,,,
,Male 50-54 years,17584,17924,18157,,,,,,
,Male 55-59 years,13959,14062,14257,,,,,,
,Male 60-64 years,10542,10875,11111,,,,,,
,Male 65-69 years,6702,6751,6885,,,,,,
,Male 70-74 years,4415,4329,4239,,,,,,
,Male 75-79 years,2322,2330,2298,,,,,,
,Male 80 years and older,807,717,625,,,,,,
